,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
6384,False,True,False,False,True,False,False,True,True,True,True,False,True,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True
6385,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,True
6386,False,True,False,True,True,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False
6387,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True,True
6388,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False
6389,False,True,False,False,True,True,False,True,True,True,True,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True
6390,False,True,True,False,True,False,False,True,True,True,True,False,True,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False,True,True,False
6391,True,False,True,False,True,True,False,False,True,True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False
6392,False,True,False,False,True,True,False,True,True,True,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,False,False
6393,False,True,True,True,False,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,False
6394,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
6395,False,True,True,True,False,False,True,True,True,False,False,False,True,True,False,False,False,True,False,True,True,False,True,True,True,False,False,False,False,False,True
6396,False,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True
6397,True,True,False,False,True,False,False,False,True,True,False,True,True,False,False,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,False
6398,False,True,False,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False
6399,False,True,False,False,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,True,True
6400,True,True,False,False,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,True,False
6401,False,False,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,True,True,True,True,False,False,True,True,True,False,False,False,False,True
6402,True,True,True,True,False,False,True,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,True
6403,False,True,False,True,True,False,True,True,True,True,True,False,True,True,False,True,False,True,True,True,True,False,True,True,False,False,False,True,False,False,False
6404,False,False,False,False,True,True,False,False,True,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,True,False,False,False
6405,True,False,True,True,True,False,True,False,True,True,False,False,True,False,True,True,True,True,True,True,True,False,False,False,True,True,False,True,False,False,False
6406,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,True,False,True,True,False,True,True,False,False,False,True,True,False,False,False,True
6407,False,True,False,False,True,False,False,True,True,True,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,False
6408,True,True,False,False,True,True,False,False,True,True,True,False,False,True,True,False,True,True,True,False,True,False,False,True,False,True,False,False,False,True,False
6409,False,True,False,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,True,False,False,True,False,False
6410,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False
6411,True,True,False,False,True,False,False,False,True,True,True,False,True,False,False,True,True,True,True,True,True,True,False,False,False,True,False,False,False,True,False
6412,False,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False
6413,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,False
6414,False,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,False,True,True,False,False,False,False,False
6415,False,True,False,False,True,False,True,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,False,False,True,False,False,True,True
6416,False,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,False,True,True,True,False,False,False,False,False
6417,False,True,False,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False
6418,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,False,True,False,False,True
6419,False,False,True,False,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True
6420,False,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False
6421,False,True,False,True,False,True,True,False,True,True,False,False,True,True,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False
6422,True,False,False,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False
6423,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False
6424,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False
6425,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True
6426,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,False,False,False,True,False,False,True,True,False,True
6427,True,False,False,False,False,False,False,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,True,False,True,False,False,False,False
6428,False,True,True,False,True,True,False,False,True,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False
